dates,loc_id,prd_id,actuals_qty,prd_price,currency_id
12/28/2024,10003,VSHJX4,2820,"2,9",1
12/28/2024,10004,VSHJX4,3180,"2,9",1
12/28/2024,10005,VSHJX4,3360,"2,9",1
12/28/2024,10006,VSHJX4,2700,"2,9",1
12/28/2024,10007,VSHJX4,2520,"2,9",1
12/28/2024,10008,VSHJX4,2760,"2,9",1
12/28/2024,10009,VSHJX4,2460,"2,9",1
12/28/2024,10010,VSHJX4,2820,"2,9",1
12/28/2024,10011,VSHJX4,1920,"2,9",1
12/28/2024,10001,BNFJY5,2700,"2,5",1
12/28/2024,10002,BNFJY5,3600,"2,5",1
12/28/2024,10003,BNFJY5,3480,"2,5",1
12/28/2024,10004,BNFJY5,3120,"2,5",1
12/28/2024,10005,BNFJY5,3780,"2,5",1
12/28/2024,10006,BNFJY5,3120,"2,5",1
12/28/2024,10007,BNFJY5,3360,"2,5",1
12/28/2024,10008,BNFJY5,3180,"2,5",1
12/28/2024,10009,BNFJY5,2700,"2,5",1
12/28/2024,10010,BNFJY5,3540,"2,5",1
12/28/2024,10011,BNFJY5,2340,"2,5",1
12/28/2024,10001,ERKYE7,2520,"2,9",1
12/28/2024,10002,ERKYE7,2880,"2,9",1
12/28/2024,10003,ERKYE7,3120,"2,9",1
12/28/2024,10004,ERKYE7,2520,"2,9",1
12/28/2024,10005,ERKYE7,2940,"2,9",1
12/28/2024,10006,ERKYE7,3000,"2,9",1
12/28/2024,10007,ERKYE7,3240,"2,9",1
12/28/2024,10008,ERKYE7,2820,"2,9",1
12/28/2024,10009,ERKYE7,2700,"2,9",1
12/28/2024,10010,ERKYE7,2700,"2,9",1
12/28/2024,10011,ERKYE7,2280,"2,9",1
12/28/2024,10001,LKUQW1,360,10,1
12/28/2024,10002,LKUQW1,420,10,1
12/28/2024,10003,LKUQW1,240,10,1
12/28/2024,10004,LKUQW1,300,10,1
12/28/2024,10005,LKUQW1,360,10,1
12/28/2024,10006,LKUQW1,480,10,1
12/28/2024,10007,LKUQW1,240,10,1
12/28/2024,10008,LKUQW1,420,10,1
12/28/2024,10009,LKUQW1,300,10,1
12/28/2024,10010,LKUQW1,420,10,1
12/28/2024,10011,LKUQW1,180,10,1
12/28/2024,10001,LKUQW2,960,"7,5",1
12/28/2024,10002,LKUQW2,960,"7,5",1
12/28/2024,10003,LKUQW2,540,"7,5",1
12/28/2024,10004,LKUQW2,600,"7,5",1
12/28/2024,10005,LKUQW2,600,"7,5",1
12/28/2024,10006,LKUQW2,480,"7,5",1
12/28/2024,10007,LKUQW2,720,"7,5",1
12/28/2024,10008,LKUQW2,300,"7,5",1
12/28/2024,10009,LKUQW2,720,"7,5",1
12/28/2024,10010,LKUQW2,840,"7,5",1
12/28/2024,10011,LKUQW2,1020,"7,5",1
12/28/2024,10001,ZDSGJ1,240,18,1
12/28/2024,10002,ZDSGJ1,180,18,1
12/28/2024,10003,ZDSGJ1,240,18,1
12/28/2024,10004,ZDSGJ1,120,18,1
12/28/2024,10005,ZDSGJ1,300,18,1
12/28/2024,10006,ZDSGJ1,120,18,1
12/28/2024,10007,ZDSGJ1,660,18,1
12/28/2024,10008,ZDSGJ1,360,18,1
12/28/2024,10009,ZDSGJ1,120,18,1
12/28/2024,10010,ZDSGJ1,360,18,1
12/28/2024,10011,ZDSGJ1,180,18,1
12/28/2024,10001,ZDSGJ2,300,"12,5",1
12/28/2024,10002,ZDSGJ2,240,"12,5",1
12/28/2024,10003,ZDSGJ2,420,"12,5",1
12/28/2024,10004,ZDSGJ2,300,"12,5",1
12/28/2024,10005,ZDSGJ2,360,"12,5",1
12/28/2024,10006,ZDSGJ2,240,"12,5",1
12/28/2024,10007,ZDSGJ2,540,"12,5",1
12/28/2024,10008,ZDSGJ2,180,"12,5",1
12/28/2024,10009,ZDSGJ2,300,"12,5",1
12/28/2024,10010,ZDSGJ2,180,"12,5",1
12/28/2024,10011,ZDSGJ2,240,"12,5",1
12/28/2024,10001,ZDSGJ3,660,"5,5",1
12/28/2024,10002,ZDSGJ3,900,"5,5",1
12/28/2024,10003,ZDSGJ3,420,"5,5",1
12/28/2024,10004,ZDSGJ3,720,"5,5",1
12/28/2024,10005,ZDSGJ3,840,"5,5",1
12/28/2024,10006,ZDSGJ3,780,"5,5",1
12/28/2024,10007,ZDSGJ3,960,"5,5",1
12/28/2024,10008,ZDSGJ3,360,"5,5",1
12/28/2024,10009,ZDSGJ3,780,"5,5",1
12/28/2024,10010,ZDSGJ3,900,"5,5",1
12/28/2024,10011,ZDSGJ3,420,"5,5",1
12/28/2024,10001,ZDSGJ4,540,6,1
12/28/2024,10002,ZDSGJ4,540,6,1
12/28/2024,10003,ZDSGJ4,660,6,1
12/28/2024,10004,ZDSGJ4,720,6,1
12/28/2024,10005,ZDSGJ4,420,6,1
12/28/2024,10006,ZDSGJ4,960,6,1
12/28/2024,10007,ZDSGJ4,780,6,1
12/28/2024,10008,ZDSGJ4,480,6,1
12/28/2024,10009,ZDSGJ4,660,6,1
12/28/2024,10010,ZDSGJ4,600,6,1
12/28/2024,10011,ZDSGJ4,240,6,1
12/28/2024,10001,VBFGT1,120,12,1
12/28/2024,10002,VBFGT1,180,12,1
12/28/2024,10003,VBFGT1,240,12,1
12/28/2024,10004,VBFGT1,120,12,1
12/28/2024,10005,VBFGT1,240,12,1
12/28/2024,10006,VBFGT1,600,12,1
12/28/2024,10007,VBFGT1,300,12,1
12/28/2024,10008,VBFGT1,180,12,1
12/28/2024,10009,VBFGT1,60,12,1
12/28/2024,10010,VBFGT1,240,12,1
12/28/2024,10011,VBFGT1,300,12,1
12/28/2024,10001,VBFGT2,180,18,1
12/28/2024,10002,VBFGT2,240,18,1
12/28/2024,10003,VBFGT2,180,18,1
12/28/2024,10004,VBFGT2,240,18,1
12/28/2024,10005,VBFGT2,60,18,1
12/28/2024,10006,VBFGT2,240,18,1
12/28/2024,10007,VBFGT2,60,18,1
12/28/2024,10008,VBFGT2,0,18,1
12/28/2024,10009,VBFGT2,240,18,1
12/28/2024,10010,VBFGT2,120,18,1
12/28/2024,10011,VBFGT2,120,18,1
12/28/2024,10001,SQFCJ1,300,"8,5",1
12/28/2024,10002,SQFCJ1,540,"8,5",1
12/28/2024,10003,SQFCJ1,240,"8,5",1
12/28/2024,10004,SQFCJ1,360,"8,5",1
12/28/2024,10005,SQFCJ1,600,"8,5",1
12/28/2024,10006,SQFCJ1,480,"8,5",1
12/28/2024,10007,SQFCJ1,540,"8,5",1
12/28/2024,10008,SQFCJ1,540,"8,5",1
12/28/2024,10009,SQFCJ1,240,"8,5",1
12/28/2024,10010,SQFCJ1,420,"8,5",1
12/28/2024,10011,SQFCJ1,540,"8,5",1
12/28/2024,10001,SQFCJ2,420,"5,5",1
12/28/2024,10002,SQFCJ2,420,"5,5",1
12/28/2024,10003,SQFCJ2,1020,"5,5",1
12/28/2024,10004,SQFCJ2,660,"5,5",1
12/28/2024,10005,SQFCJ2,720,"5,5",1
12/28/2024,10006,SQFCJ2,780,"5,5",1
12/28/2024,10007,SQFCJ2,600,"5,5",1
12/28/2024,10008,SQFCJ2,840,"5,5",1
12/28/2024,10009,SQFCJ2,960,"5,5",1
12/28/2024,10010,SQFCJ2,780,"5,5",1
12/28/2024,10011,SQFCJ2,660,"5,5",1
12/28/2024,10001,SQFCJ3,120,12,1
12/28/2024,10002,SQFCJ3,360,12,1
12/28/2024,10003,SQFCJ3,480,12,1
12/28/2024,10004,SQFCJ3,420,12,1
12/28/2024,10005,SQFCJ3,60,12,1
12/28/2024,10006,SQFCJ3,180,12,1
12/28/2024,10007,SQFCJ3,360,12,1
12/28/2024,10008,SQFCJ3,360,12,1
12/28/2024,10009,SQFCJ3,420,12,1
12/28/2024,10010,SQFCJ3,840,12,1
12/28/2024,10011,SQFCJ3,240,12,1
12/28/2024,10001,SQFCJ4,180,18,1
12/28/2024,10002,SQFCJ4,360,18,1
12/28/2024,10003,SQFCJ4,240,18,1
12/28/2024,10004,SQFCJ4,360,18,1
12/28/2024,10005,SQFCJ4,60,18,1
12/28/2024,10006,SQFCJ4,300,18,1
12/28/2024,10007,SQFCJ4,120,18,1
12/28/2024,10008,SQFCJ4,180,18,1
12/28/2024,10009,SQFCJ4,660,18,1
12/28/2024,10010,SQFCJ4,180,18,1
12/28/2024,10011,SQFCJ4,120,18,1
12/28/2024,10001,CVINS1,420,"8,5",1
12/28/2024,10002,CVINS1,480,"8,5",1
12/28/2024,10003,CVINS1,480,"8,5",1
12/28/2024,10004,CVINS1,300,"8,5",1
12/28/2024,10005,CVINS1,480,"8,5",1
12/28/2024,10006,CVINS1,360,"8,5",1
12/28/2024,10007,CVINS1,720,"8,5",1
12/28/2024,10008,CVINS1,240,"8,5",1
12/28/2024,10009,CVINS1,240,"8,5",1
12/28/2024,10010,CVINS1,780,"8,5",1
12/28/2024,10011,CVINS1,900,"8,5",1
12/28/2024,10001,CVINS2,840,"6,5",1
12/28/2024,10002,CVINS2,660,"6,5",1
12/28/2024,10003,CVINS2,960,"6,5",1
12/28/2024,10004,CVINS2,480,"6,5",1
12/28/2024,10005,CVINS2,720,"6,5",1
12/28/2024,10006,CVINS2,780,"6,5",1
12/28/2024,10007,CVINS2,960,"6,5",1
12/28/2024,10008,CVINS2,540,"6,5",1
12/28/2024,10009,CVINS2,480,"6,5",1
12/28/2024,10010,CVINS2,780,"6,5",1
12/28/2024,10011,CVINS2,660,"6,5",1
12/28/2024,10001,SEASON1,1080,5,1
12/28/2024,10002,SEASON1,720,5,1
12/28/2024,10003,SEASON1,1200,5,1
12/28/2024,10004,SEASON1,1140,5,1
12/28/2024,10005,SEASON1,480,5,1
12/28/2024,10006,SEASON1,780,5,1
12/28/2024,10007,SEASON1,540,5,1
12/28/2024,10008,SEASON1,1080,5,1
12/28/2024,10009,SEASON1,1080,5,1
12/28/2024,10010,SEASON1,1320,5,1
12/28/2024,10011,SEASON1,960,5,1
12/28/2024,10001,SEASON2,840,4,1
12/28/2024,10002,SEASON2,1260,4,1
12/28/2024,10003,SEASON2,840,4,1
12/28/2024,10004,SEASON2,1020,4,1
12/28/2024,10005,SEASON2,1140,4,1
12/28/2024,10006,SEASON2,960,4,1
12/28/2024,10007,SEASON2,780,4,1
12/28/2024,10008,SEASON2,1740,4,1
12/28/2024,10009,SEASON2,960,4,1
12/28/2024,10010,SEASON2,1440,4,1
12/28/2024,10011,SEASON2,1080,4,1
12/28/2024,10001,SEASON3,720,10,1
12/28/2024,10002,SEASON3,480,10,1
12/28/2024,10003,SEASON3,360,10,1
12/28/2024,10004,SEASON3,540,10,1
12/28/2024,10005,SEASON3,720,10,1
12/28/2024,10006,SEASON3,180,10,1
12/28/2024,10007,SEASON3,180,10,1
12/28/2024,10008,SEASON3,300,10,1
12/28/2024,10009,SEASON3,720,10,1
12/28/2024,10010,SEASON3,480,10,1
12/28/2024,10011,SEASON3,600,10,1
12/28/2024,10001,SEASON4,780,6,1
12/28/2024,10002,SEASON4,480,6,1
12/28/2024,10003,SEASON4,900,6,1
12/28/2024,10004,SEASON4,780,6,1
12/28/2024,10005,SEASON4,540,6,1
12/28/2024,10006,SEASON4,1140,6,1
12/28/2024,10007,SEASON4,360,6,1
12/28/2024,10008,SEASON4,720,6,1
12/28/2024,10009,SEASON4,1320,6,1
12/28/2024,10010,SEASON4,720,6,1
12/28/2024,10011,SEASON4,780,6,1
1/4/2025,10001,VSHJX3,1500,2,1
1/4/2025,10002,VSHJX3,1860,2,1
1/4/2025,10003,VSHJX3,2160,2,1
1/4/2025,10004,VSHJX3,2340,2,1
1/4/2025,10005,VSHJX3,1860,2,1
1/4/2025,10006,VSHJX3,1650,2,1
1/4/2025,10007,VSHJX3,2130,2,1
1/4/2025,10008,VSHJX3,1680,2,1
1/4/2025,10009,VSHJX3,2310,2,1
1/4/2025,10010,VSHJX3,2130,2,1
1/4/2025,10011,VSHJX3,1710,2,1
1/4/2025,10001,VSHJX4,1380,"2,9",1
1/4/2025,10002,VSHJX4,1290,"2,9",1
1/4/2025,10003,VSHJX4,1350,"2,9",1
1/4/2025,10004,VSHJX4,1170,"2,9",1
1/4/2025,10005,VSHJX4,1290,"2,9",1
1/4/2025,10006,VSHJX4,1230,"2,9",1
1/4/2025,10007,VSHJX4,1440,"2,9",1
1/4/2025,10008,VSHJX4,1590,"2,9",1
1/4/2025,10009,VSHJX4,1350,"2,9",1
1/4/2025,10010,VSHJX4,1380,"2,9",1
1/4/2025,10011,VSHJX4,1350,"2,9",1
1/4/2025,10001,BNFJY5,1500,"2,5",1
1/4/2025,10002,BNFJY5,1590,"2,5",1
1/4/2025,10003,BNFJY5,1350,"2,5",1
1/4/2025,10004,BNFJY5,2040,"2,5",1
1/4/2025,10005,BNFJY5,1860,"2,5",1
1/4/2025,10006,BNFJY5,1650,"2,5",1
1/4/2025,10007,BNFJY5,1920,"2,5",1
1/4/2025,10008,BNFJY5,1530,"2,5",1
1/4/2025,10009,BNFJY5,1350,"2,5",1
1/4/2025,10010,BNFJY5,1590,"2,5",1
1/4/2025,10011,BNFJY5,1800,"2,5",1
1/4/2025,10001,ERKYE7,1230,"2,9",1
1/4/2025,10002,ERKYE7,1320,"2,9",1
1/4/2025,10003,ERKYE7,1770,"2,9",1
1/4/2025,10004,ERKYE7,1440,"2,9",1
1/4/2025,10005,ERKYE7,1530,"2,9",1
1/4/2025,10006,ERKYE7,1230,"2,9",1
1/4/2025,10007,ERKYE7,1290,"2,9",1
1/4/2025,10008,ERKYE7,1260,"2,9",1
1/4/2025,10009,ERKYE7,1320,"2,9",1
1/4/2025,10010,ERKYE7,1530,"2,9",1
1/4/2025,10011,ERKYE7,1230,"2,9",1
1/4/2025,10001,LKUQW1,1440,10,1
1/4/2025,10002,LKUQW1,1530,10,1
1/4/2025,10003,LKUQW1,1230,10,1
1/4/2025,10004,LKUQW1,1290,10,1
1/4/2025,10005,LKUQW1,1260,10,1
1/4/2025,10006,LKUQW1,1320,10,1
1/4/2025,10007,LKUQW1,1530,10,1
1/4/2025,10008,LKUQW1,1230,10,1
1/4/2025,10009,LKUQW1,1440,10,1
1/4/2025,10010,LKUQW1,1530,10,1
1/4/2025,10011,LKUQW1,1230,10,1
1/4/2025,10001,LKUQW2,1290,"7,5",1
1/4/2025,10002,LKUQW2,1260,"7,5",1
1/4/2025,10003,LKUQW2,1320,"7,5",1
1/4/2025,10004,LKUQW2,1530,"7,5",1
1/4/2025,10005,LKUQW2,1230,"7,5",1
1/4/2025,10006,LKUQW2,1440,"7,5",1
1/4/2025,10007,LKUQW2,1530,"7,5",1
1/4/2025,10008,LKUQW2,1230,"7,5",1
1/4/2025,10009,LKUQW2,1290,"7,5",1
1/4/2025,10010,LKUQW2,1260,"7,5",1
1/4/2025,10011,LKUQW2,1320,"7,5",1
1/4/2025,10001,ZDSGJ1,1530,18,1
1/4/2025,10002,ZDSGJ1,1230,18,1
1/4/2025,10003,ZDSGJ1,1440,18,1
1/4/2025,10004,ZDSGJ1,1530,18,1
1/4/2025,10005,ZDSGJ1,1230,18,1
1/4/2025,10006,ZDSGJ1,1290,18,1
1/4/2025,10007,ZDSGJ1,1260,18,1
1/4/2025,10008,ZDSGJ1,1320,18,1
1/4/2025,10009,ZDSGJ1,1530,18,1
1/4/2025,10010,ZDSGJ1,1230,18,1
1/4/2025,10011,ZDSGJ1,1440,18,1
1/4/2025,10001,ZDSGJ2,1530,"12,5",1
1/4/2025,10002,ZDSGJ2,1230,"12,5",1
1/4/2025,10003,ZDSGJ2,1290,"12,5",1
1/4/2025,10004,ZDSGJ2,1260,"12,5",1
1/4/2025,10005,ZDSGJ2,1320,"12,5",1
1/4/2025,10006,ZDSGJ2,1530,"12,5",1
1/4/2025,10007,ZDSGJ2,1230,"12,5",1
1/4/2025,10008,ZDSGJ2,1440,"12,5",1
1/4/2025,10009,ZDSGJ2,1530,"12,5",1
1/4/2025,10010,ZDSGJ2,1230,"12,5",1
1/4/2025,10011,ZDSGJ2,1290,"12,5",1
1/4/2025,10001,ZDSGJ3,1260,"5,5",1
1/4/2025,10002,ZDSGJ3,1320,"5,5",1
1/4/2025,10003,ZDSGJ3,1530,"5,5",1
1/4/2025,10004,ZDSGJ3,1230,"5,5",1
1/4/2025,10005,ZDSGJ3,1440,"5,5",1
1/4/2025,10006,ZDSGJ3,1530,"5,5",1
1/4/2025,10007,ZDSGJ3,1230,"5,5",1
1/4/2025,10008,ZDSGJ3,1290,"5,5",1
1/4/2025,10009,ZDSGJ3,1260,"5,5",1
1/4/2025,10010,ZDSGJ3,1320,"5,5",1
1/4/2025,10011,ZDSGJ3,1530,"5,5",1
1/4/2025,10001,ZDSGJ4,1230,6,1
1/4/2025,10002,ZDSGJ4,1440,6,1
1/4/2025,10003,ZDSGJ4,1530,6,1
1/4/2025,10004,ZDSGJ4,1230,6,1
1/4/2025,10005,ZDSGJ4,1290,6,1
1/4/2025,10006,ZDSGJ4,1260,6,1
1/4/2025,10007,ZDSGJ4,1320,6,1
1/4/2025,10008,ZDSGJ4,1530,6,1
1/4/2025,10009,ZDSGJ4,1230,6,1
1/4/2025,10010,ZDSGJ4,1440,6,1
1/4/2025,10011,ZDSGJ4,1530,6,1
1/4/2025,10001,VBFGT1,1230,12,1
1/4/2025,10002,VBFGT1,1290,12,1
1/4/2025,10003,VBFGT1,1260,12,1
1/4/2025,10004,VBFGT1,1320,12,1
1/4/2025,10005,VBFGT1,1530,12,1
1/4/2025,10006,VBFGT1,1230,12,1
1/4/2025,10007,VBFGT1,1440,12,1
1/4/2025,10008,VBFGT1,1530,12,1
1/4/2025,10009,VBFGT1,1230,12,1
1/4/2025,10010,VBFGT1,1290,12,1
1/4/2025,10011,VBFGT1,1260,12,1
1/4/2025,10001,VBFGT2,1320,18,1
1/4/2025,10002,VBFGT2,1530,18,1
1/4/2025,10003,VBFGT2,1230,18,1
1/4/2025,10004,VBFGT2,1440,18,1
1/4/2025,10005,VBFGT2,1530,18,1
1/4/2025,10006,VBFGT2,1230,18,1
1/4/2025,10007,VBFGT2,1290,18,1
1/4/2025,10008,VBFGT2,1260,18,1
1/4/2025,10009,VBFGT2,1320,18,1
1/4/2025,10010,VBFGT2,1530,18,1
1/4/2025,10011,VBFGT2,1230,18,1
1/4/2025,10001,SQFCJ1,1440,"8,5",1
1/4/2025,10002,SQFCJ1,1530,"8,5",1
1/4/2025,10003,SQFCJ1,1230,"8,5",1
1/4/2025,10004,SQFCJ1,1290,"8,5",1
1/4/2025,10005,SQFCJ1,1260,"8,5",1
1/4/2025,10006,SQFCJ1,1320,"8,5",1
1/4/2025,10007,SQFCJ1,1530,"8,5",1
1/4/2025,10008,SQFCJ1,1230,"8,5",1
1/4/2025,10009,SQFCJ1,1440,"8,5",1
1/4/2025,10010,SQFCJ1,1530,"8,5",1
1/4/2025,10011,SQFCJ1,1230,"8,5",1
1/4/2025,10001,SQFCJ2,1290,"5,5",1
1/4/2025,10002,SQFCJ2,1260,"5,5",1
1/4/2025,10003,SQFCJ2,1320,"5,5",1
1/4/2025,10004,SQFCJ2,1530,"5,5",1
1/4/2025,10005,SQFCJ2,1230,"5,5",1
1/4/2025,10006,SQFCJ2,1440,"5,5",1
1/4/2025,10007,SQFCJ2,1530,"5,5",1
1/4/2025,10008,SQFCJ2,1230,"5,5",1
1/4/2025,10009,SQFCJ2,1290,"5,5",1
1/4/2025,10010,SQFCJ2,1260,"5,5",1
1/4/2025,10011,SQFCJ2,1320,"5,5",1
1/4/2025,10001,SQFCJ3,1530,12,1
1/4/2025,10002,SQFCJ3,1230,12,1
1/4/2025,10003,SQFCJ3,1440,12,1
1/4/2025,10004,SQFCJ3,1530,12,1
1/4/2025,10005,SQFCJ3,1230,12,1
1/4/2025,10006,SQFCJ3,1290,12,1
1/4/2025,10007,SQFCJ3,1260,12,1
1/4/2025,10008,SQFCJ3,1320,12,1
1/4/2025,10009,SQFCJ3,1530,12,1
1/4/2025,10010,SQFCJ3,1230,12,1
1/4/2025,10011,SQFCJ3,1440,12,1
1/4/2025,10001,SQFCJ4,1530,18,1
1/4/2025,10002,SQFCJ4,1230,18,1
1/4/2025,10003,SQFCJ4,1290,18,1
1/4/2025,10004,SQFCJ4,1260,18,1
1/4/2025,10005,SQFCJ4,1320,18,1
1/4/2025,10006,SQFCJ4,1530,18,1
1/4/2025,10007,SQFCJ4,1230,18,1
1/4/2025,10008,SQFCJ4,1440,18,1
1/4/2025,10009,SQFCJ4,1530,18,1
1/4/2025,10010,SQFCJ4,1230,18,1
1/4/2025,10011,SQFCJ4,1290,18,1
1/4/2025,10001,CVINS1,1260,"8,5",1
1/4/2025,10002,CVINS1,1320,"8,5",1
1/4/2025,10003,CVINS1,1530,"8,5",1
1/4/2025,10004,CVINS1,1230,"8,5",1
1/4/2025,10005,CVINS1,1440,"8,5",1
1/4/2025,10006,CVINS1,1530,"8,5",1
1/4/2025,10007,CVINS1,1230,"8,5",1
1/4/2025,10008,CVINS1,1290,"8,5",1
1/4/2025,10009,CVINS1,1260,"8,5",1
1/4/2025,10010,CVINS1,1320,"8,5",1
1/4/2025,10011,CVINS1,1530,"8,5",1
1/4/2025,10001,CVINS2,1230,"6,5",1
1/4/2025,10002,CVINS2,1440,"6,5",1
1/4/2025,10003,CVINS2,1530,"6,5",1
1/4/2025,10004,CVINS2,1230,"6,5",1
1/4/2025,10005,CVINS2,1290,"6,5",1
1/4/2025,10006,CVINS2,1260,"6,5",1
1/4/2025,10007,CVINS2,1320,"6,5",1
1/4/2025,10008,CVINS2,1530,"6,5",1
1/4/2025,10009,CVINS2,1230,"6,5",1
1/4/2025,10010,CVINS2,1440,"6,5",1
1/4/2025,10011,CVINS2,1530,"6,5",1
1/4/2025,10001,SEASON1,1230,5,1
1/4/2025,10002,SEASON1,1290,5,1
1/4/2025,10003,SEASON1,1260,5,1
1/4/2025,10004,SEASON1,1320,5,1
1/4/2025,10005,SEASON1,1530,5,1
1/4/2025,10006,SEASON1,1230,5,1
1/4/2025,10007,SEASON1,1440,5,1
1/4/2025,10008,SEASON1,1530,5,1
1/4/2025,10009,SEASON1,1230,5,1
1/4/2025,10010,SEASON1,1290,5,1
1/4/2025,10011,SEASON1,1260,5,1
1/4/2025,10001,SEASON2,1320,4,1
1/4/2025,10002,SEASON2,1530,4,1
1/4/2025,10003,SEASON2,1230,4,1
1/4/2025,10004,SEASON2,1440,4,1
1/4/2025,10005,SEASON2,1530,4,1
1/4/2025,10006,SEASON2,1230,4,1
1/4/2025,10007,SEASON2,1290,4,1
1/4/2025,10008,SEASON2,1260,4,1
1/4/2025,10009,SEASON2,1320,4,1
1/4/2025,10010,SEASON2,1530,4,1
1/4/2025,10011,SEASON2,1230,4,1
1/4/2025,10001,SEASON3,1440,10,1
1/4/2025,10002,SEASON3,1530,10,1
1/4/2025,10003,SEASON3,1230,10,1
1/4/2025,10004,SEASON3,1290,10,1
1/4/2025,10005,SEASON3,1260,10,1
1/4/2025,10006,SEASON3,1320,10,1
1/4/2025,10007,SEASON3,1530,10,1
1/4/2025,10008,SEASON3,1230,10,1
1/4/2025,10009,SEASON3,1440,10,1
1/4/2025,10010,SEASON3,1530,10,1
1/4/2025,10011,SEASON3,1230,10,1
1/4/2025,10001,SEASON4,1290,6,1
1/4/2025,10002,SEASON4,1260,6,1
1/4/2025,10003,SEASON4,1320,6,1
1/4/2025,10004,SEASON4,1530,6,1
1/4/2025,10005,SEASON4,1230,6,1
1/4/2025,10006,SEASON4,1440,6,1
1/4/2025,10007,SEASON4,1530,6,1
1/4/2025,10008,SEASON4,1230,6,1
1/4/2025,10009,SEASON4,1290,6,1
1/4/2025,10010,SEASON4,1260,6,1
1/4/2025,10011,SEASON4,1320,6,1
1/11/2025,10001,VSHJX3,102,2,1
1/11/2025,10002,VSHJX3,82,2,1
1/11/2025,10003,VSHJX3,144,2,1
1/11/2025,10004,VSHJX3,110,2,1
1/11/2025,10005,VSHJX3,130,2,1
1/11/2025,10006,VSHJX3,160,2,1
1/11/2025,10007,VSHJX3,140,2,1
1/11/2025,10008,VSHJX3,132,2,1
1/11/2025,10009,VSHJX3,140,2,1
1/11/2025,10010,VSHJX3,138,2,1
1/11/2025,10011,VSHJX3,140,2,1
1/11/2025,10001,VSHJX4,96,"2,9",1
1/11/2025,10002,VSHJX4,98,"2,9",1
1/11/2025,10003,VSHJX4,132,"2,9",1
1/11/2025,10004,VSHJX4,108,"2,9",1
1/11/2025,10005,VSHJX4,102,"2,9",1
1/11/2025,10006,VSHJX4,102,"2,9",1
1/11/2025,10007,VSHJX4,104,"2,9",1
1/11/2025,10008,VSHJX4,94,"2,9",1
1/11/2025,10009,VSHJX4,108,"2,9",1
1/11/2025,10010,VSHJX4,92,"2,9",1
1/11/2025,10011,VSHJX4,126,"2,9",1
1/11/2025,10001,BNFJY5,128,"2,5",1
1/11/2025,10002,BNFJY5,114,"2,5",1
1/11/2025,10003,BNFJY5,112,"2,5",1
1/11/2025,10004,BNFJY5,118,"2,5",1
1/11/2025,10005,BNFJY5,104,"2,5",1
1/11/2025,10006,BNFJY5,112,"2,5",1
1/11/2025,10007,BNFJY5,128,"2,5",1
1/11/2025,10008,BNFJY5,98,"2,5",1
1/11/2025,10009,BNFJY5,100,"2,5",1
1/11/2025,10010,BNFJY5,92,"2,5",1
1/11/2025,10011,BNFJY5,106,"2,5",1
1/11/2025,10001,ERKYE7,96,"2,9",1
1/11/2025,10002,ERKYE7,108,"2,9",1
1/11/2025,10003,ERKYE7,80,"2,9",1
1/11/2025,10004,ERKYE7,86,"2,9",1
1/11/2025,10005,ERKYE7,126,"2,9",1
1/11/2025,10006,ERKYE7,100,"2,9",1
1/11/2025,10007,ERKYE7,82,"2,9",1
1/11/2025,10008,ERKYE7,112,"2,9",1
1/11/2025,10009,ERKYE7,102,"2,9",1
1/11/2025,10010,ERKYE7,92,"2,9",1
1/11/2025,10011,ERKYE7,110,"2,9",1
1/11/2025,10001,LKUQW1,96,10,1
1/11/2025,10002,LKUQW1,102,10,1
1/11/2025,10003,LKUQW1,82,10,1
1/11/2025,10004,LKUQW1,86,10,1
1/11/2025,10005,LKUQW1,84,10,1
1/11/2025,10006,LKUQW1,88,10,1
1/11/2025,10007,LKUQW1,102,10,1
1/11/2025,10008,LKUQW1,82,10,1
1/11/2025,10009,LKUQW1,96,10,1
1/11/2025,10010,LKUQW1,102,10,1
1/11/2025,10011,LKUQW1,82,10,1
1/11/2025,10001,LKUQW2,86,"7,5",1
1/11/2025,10002,LKUQW2,84,"7,5",1
1/11/2025,10003,LKUQW2,88,"7,5",1
1/11/2025,10004,LKUQW2,102,"7,5",1
1/11/2025,10005,LKUQW2,82,"7,5",1
1/11/2025,10006,LKUQW2,96,"7,5",1
1/11/2025,10007,LKUQW2,102,"7,5",1
1/11/2025,10008,LKUQW2,82,"7,5",1
1/11/2025,10009,LKUQW2,86,"7,5",1
1/11/2025,10010,LKUQW2,84,"7,5",1
1/11/2025,10011,LKUQW2,88,"7,5",1
1/11/2025,10001,ZDSGJ1,102,18,1
1/11/2025,10002,ZDSGJ1,82,18,1
1/11/2025,10003,ZDSGJ1,96,18,1
1/11/2025,10004,ZDSGJ1,102,18,1
1/11/2025,10005,ZDSGJ1,82,18,1
1/11/2025,10006,ZDSGJ1,86,18,1
1/11/2025,10007,ZDSGJ1,84,18,1
1/11/2025,10008,ZDSGJ1,88,18,1
1/11/2025,10009,ZDSGJ1,102,18,1
1/11/2025,10010,ZDSGJ1,82,18,1
1/11/2025,10011,ZDSGJ1,96,18,1
1/11/2025,10001,ZDSGJ2,102,"12,5",1
1/11/2025,10002,ZDSGJ2,82,"12,5",1
1/11/2025,10003,ZDSGJ2,86,"12,5",1
1/11/2025,10004,ZDSGJ2,84,"12,5",1
